name,rid,color,area_px,lon,lat,country,province,admin_divisions,flags
,968,#e2b9d5,7952,110.0311,25.4193,China,"Guangxi, Hunan","Yongfu (永福县); Longsheng Various Nationalities (龙胜各族自治县); Lingui (临桂县) (also Lingchuan (灵川县), Xing’an (兴安县), Hunan)",
,924,#e0b8f0,3402,112.3122,25.4167,China,"Hunan, Guangdong","Lanshan (蓝山县|藍山縣); most of Linwu (临武县|臨武縣) (also Jiahe (嘉禾县|嘉禾縣), Ningyuan (宁远县|寧遠縣), Guangdong)",
,651,#c7d4e8,8612,109.2869,25.3988,China,"Guangxi, Guizhou, Hunan","Rongshui Miao (融水苗族自治县); Rong'an (融安县); Sanjiang Dong (三江侗族自治县) (also Guizhou, Hunan)",
,1008,#e4e09b,3723,114.9352,25.3731,China,"Jiangxi, Guangdong","most of Xinfeng (信丰县); most of Dayu (大余县); central Anyuan (安远县) (also Nankang (南康市), Guangdong)",
,1343,#f0f0c4,9931,100.3284,25.3426,China,Yunnan,"Xiangyun (祥云县) (also Weishan Yi and Hui (巍山彝族巍山彝族), Yangbi Yi (漾濞彝族自治县), Nanjian Yi (南涧彝族自治县), Midu (弥渡县), Yongping (永平县), Binchuan (宾川县))",
,941,#e1be8f,4074,117.2729,25.3402,China,Fujian,Luojiang (洛江区); most of Zhangping (漳平市),
,1293,#eee275,2814,102.8174,25.283,China,Yunnan,Songming (嵩明县); Fumin (富民县); most of Kunming (昆明市) (also Xishan (西山区)),
,1540,#f8d978,625,119.1341,25.279,China,Fujian,southern half of Putian County (莆田市),
,1093,#e8858e,156,110.3095,25.276,China,广西壮族自治区,桂林市七星区: 朝阳乡、穿山街道、漓东街道、东江街道、七星区街道; 桂林市叠彩区: 大河乡、叠彩街道、北门街道; 桂林市秀峰区: 丽君街道、甲山街道、秀峰街道; 桂林市象山区: 平山街道、南门街道、象山街道,
,1451,#f4fcb3,5367,99.2238,25.2632,China,Yunnan,Baoshan; most of Yongping (永平县),
,1322,#f0a8cc,3173,110.5095,25.2611,China,Guangxi,most of Lingchuan (灵川县); central Xing’an (兴安县); central Yangshuo (阳朔县) (also Guilin),
,1147,#e9dab7,8440,101.6307,25.2397,China,Yunnan,"Lufeng (禄丰县) (also Chuxiong (楚雄市), Yao'an (姚安县), Mouding (牟定县), Nanhua (南华县))",
,1393,#f2cd9c,2167,118.3213,25.2239,China,Fujian,northern half of Nan'an (南安市); most of Yongchun (永春县) (also Sanyuan (三元区)),
,1201,#ebe6ac,7515,116.4707,25.2178,China,"Fujian, Jiangxi","Shanghang (上杭县); most of Wuping (武平县) (also Changting (长汀县), Yongding (永定县), Liancheng (连城县), Jiangxi)",
,982,#e2f5aa,5136,104.0406,25.1929,China,"Yunnan, Guizhou","most of Luoping (罗平县); Malong (马龙县) (also Fuyuan (富源县), Luliang (陆良县), Zhanyi (沾益县), Guizhou)",
,1139,#e9c493,2963,117.8976,25.1454,China,Fujian,"Anxi (安溪县) (also Yongchun (永春县), Xiamen (厦门市))",
,576,#bfd3e4,7759,105.8232,25.1374,China,"Guizhou, Guangxi","Wangmo (望谟县); Ceheng (册亨县); Anlong (安龙县) (also Zhenfeng (贞丰县), Guangxi)",
,1156,#eaebab,7920,113.9493,25.0913,China,"Guangdong, Jiangxi, Hunan","Nanxiong (南雄市); Shixing (始兴县) (also Renhua (仁化县), Lechang (乐昌市), Qujiang (曲江区), Jiangxi, Hunan)",
,1391,#f2cb89,582,118.8388,25.0892,China,Fujian,most of Hui'an (惠安县),
,1397,#f2df2f,70,102.6719,25.0889,China,云南省,昆明市五华区: 普吉街道、黑林铺街道、红云街道、莲华街道、丰宁街道、昆明国家高新技术产业开发区; 昆明市盘龙区: 联盟街道,
,852,#dcc2d7,4629,113.0075,25.0785,China,"Guangdong, Hunan","Yizhang (宜章县|宜章縣); most of Ruyuan Yao (乳源瑶族自治县) (also Lechang (乐昌市), Linwu (临武县|臨武縣))",
,1400,#f2eb2f,104,102.791,25.048,China,云南省,昆明市盘龙区: 青云街道、龙泉街道(部分)、金辰街道; 昆明市官渡区: 阿拉街道、金马街道,
,1059,#e6f7c3,7055,98.5123,25.0353,China,"Yunnan, Shan (North)","Tengchong (腾冲县); most of Luxi (潞西市) (also Longling (龙陵县), Lianghe (梁河县), Shan (North))",
,1619,#fff500,38,102.7122,25.0213,China,云南省,昆明市西山区: 前卫街道、福海街道(部分)、金碧街道、永昌街道; 昆明市官渡区: 关上街道、太和街道、吴井街道; 昆明市五华区: 大观街道、护国街道、华山街道; 昆明市盘龙区: 拓东街道、鼓楼街道,
,784,#d7c6d5,5963,111.4666,25.0195,China,"Hunan, Guangxi",Jianghua Yao (江华瑶族自治县|江華瑤族自治縣); Jiangyong (江永县|江永縣); Fuchuan Yao (富川瑶族自治县) (also Guilin (桂林市)),
,540,#bce2d0,2670,104.8593,25.0036,China,"Guizhou, Yunnan, Guangxi","Xingyi (兴义市) (also Anlong (安龙县), Yunnan, Guangxi)",
,1422,#f3c180,648,118.5989,24.9909,China,福建省,泉州市南安市: 洪濑镇、康美镇、省新镇、丰州镇、美林街道、溪美街道、雪峰管委会; 泉州市惠安县: 张坂镇、黄塘镇、洛阳镇、东园镇、山霞镇、崇武镇(部分)、百崎回族乡; 泉州市洛江区: 河市镇、双阳街道、万安街道; 泉州市丰泽区: 北峰街道、华大街道(部分)、清源街道(部分),
,1154,#e9f815,34,102.7094,24.966,China,云南省,昆明市官渡区: 六甲街道(部分)、官渡街道(部分)、小板桥街道(部分); 昆明市西山区: 昆明滇池国家旅游度假区(部分),
,613,#c3c6e4,8516,108.6692,24.9341,China,"Guangxi, Guizhou",Huanjiang Maonan (环江毛南族自治县); Luocheng Mulao (罗城仫佬族自治县); Liucheng (柳城县) (also Guizhou),
,1204,#ebf0a6,3721,103.4149,24.9126,China,Yunnan,Lunan; most of Yiliang (宜良县); most of Luliang (陆良县),
,1460,#f5a134,88,118.6142,24.9061,China,福建省,泉州市丰泽区: 东海街道、城东街道、清源街道、东湖街道、丰泽街道、泉秀街道; 泉州市鲤城区: 江南街道、浮桥街道(部分)、海滨街道、金龙街道、鲤中街道、开元街道; 泉州市惠安县: 洛阳镇(部分),
,1056,#e6eb56,314,102.8655,24.9044,China,Yunnan,northeastern half of Chenggong (呈贡县) (also Kunming (昆明市)),
,1437,#f3ef80,1607,102.4511,24.8957,China,Yunnan,most of Anning (安宁市); most of Xishan (西山区) (also Chenggong (呈贡县)),
,979,#e2dba2,5290,114.8663,24.8775,China,"Jiangxi, Guangdong","Longnan (龙南县); Quannan; Dingnan (定南县) (also Anyuan (安远县), Xinfeng (信丰县), Guangdong)",
,967,#e2b983,405,118.4624,24.8382,China,Fujian,eastern small part of Nan'an (南安市); northwestern part of Jinjiang (晋江市),
,1271,#eea151,85,118.6002,24.824,China,福建省,泉州市晋江市: 陈埭镇、池店镇、新塘街道、西滨镇、梅岭街道、青阳街道; 泉州市鲤城区: 清濛经济开发区,
,1286,#eecc9e,3245,117.6513,24.7853,China,Fujian,Hua'an (华安县); Changtai (长泰县); central Longhai (龙海市) (also Longyan (龙岩市)),
,508,#b8bce1,11280,107.2364,24.7829,China,"Guangxi, Guizhou","Nandan (南丹县); Tian'e (天峨县) (also Donglan (东兰县), Fengshan (凤山县), Bama Yao (巴马瑶族自治县), Guizhou)",
,1188,#ebab78,438,118.1701,24.7387,China,Fujian,central Tong'an (同安区),
,1482,#f5e8a0,4530,115.7408,24.6978,China,"Guangdong, Jiangxi, Fujian","Xunwu (寻乌县); Pingyuan (平远县); most of Xingning (兴宁市) (also Mei (梅县), Fujian)",
,1107,#e8fabb,8150,99.3211,24.6856,China,Yunnan,"Changning (昌宁县); most of Longling (龙陵县); Shidian (施甸县) (also Lincang (临沧市), Baoshan)",
,1533,#f8c590,291,118.6438,24.6765,China,Fujian,southeastern part of Jinjiang (晋江市); Shishi (石狮市),
,949,#e1dd8f,2147,113.4994,24.6763,China,Guangdong,"most of Qujiang (曲江区) (also Ruyuan Yao (乳源瑶族自治县), Shaoguan)",
,1275,#eeaecf,4873,110.6393,24.6728,China,Guangxi,Lipu (荔浦县); most of Gongcheng Yao (恭城瑶族自治县); most of Pingle (平乐县) (also Yangshuo (阳朔县)),
,1528,#f8b17a,432,118.3659,24.6578,China,福建省,泉州市南安市: 水头镇、石井镇; 厦门市翔安区: 新店镇、内厝镇、大嶝街道; 泉州市晋江市: 东石镇、安海镇、安平开发区、晋江市经济开发区(部分),
,958,#e1f0ae,4594,104.0557,24.6403,China,Yunnan,Shizong (师宗县); Luxi (潞西市) (also Luoping (罗平县)),
,870,#ddafaf,7713,112.468,24.6303,China,"Guangdong, Hunan","Yangshan (阳山县); Lianzhou (连州市) (also Liannan Yao (连南瑶族自治县), Lianshan Zhuang and Yao (连山壮族|瑶族自治县), Hunan)",
,1570,#fc9d52,93,118.0744,24.6208,China,福建省,厦门市集美区: 后溪镇、侨英街道、杏林街道、第二农场、集美街道(部分)、省天马种猪场; 厦门市同安区: 西柯镇(部分),
,584,#c0dfc0,8050,97.9942,24.5904,China,"Yunnan, Shan (North)","Yingjiang (盈江县); Longchuan (陇川县) (also Luxi (潞西市), Lianghe (梁河县), Ruili (瑞丽市), Shan (North))",
,1044,#e6ba80,266,117.6266,24.5828,China,Fujian,"Zhangzhou (also Longhai (龙海市), Nanjing (南靖县))",
,1321,#f0a860,202,117.9805,24.5521,China,Fujian,western half of Xiamen,
,564,#beb9e8,5482,108.3261,24.5303,China,Guangxi,Yanshan (雁山区); Hechi (also Laibin (来宾市)),
,604,#c2bce4,13416,105.6108,24.5296,China,"Guangxi, Yunnan","most of Tianlin (田林县); Longlin Various Nationalities (隆林各族自治县) (also Xilin (西林县), Leye (乐业县), Yunnan)",
,1312,#f07b20,48,118.1385,24.5244,China,福建省,厦门市湖里区: 殿前街道、禾山街道、金山街道、湖里街道、江头街道,
,1442,#f3f781,1738,102.5712,24.5156,China,Yunnan,most of Jinning (晋宁县); Yuxi (also Chenggong (呈贡县)),
,1069,#e7a3b3,2968,111.6679,24.4971,China,"Guangxi, Hunan, Guangdong","northern half of He (also Zhongshan (钟山县), Hunan, Guangdong)",
,1308,#f0741d,51,118.1264,24.4648,China,福建省,厦门市思明区: 莲前街道、滨海街道、开元街道、筼筜街道、嘉莲街道、梧村街道,
,1100,#e8e2bc,13748,101.6545,24.4558,China,Yunnan,"Xinping Yi and Dai (新平彝族傣族自治县); Shuangbai (双柏县) (also Chuxiong (楚雄市), Eshan Yi (峨山彝族自治县), Yimen (易门县), Nanhua (南华县))",
,1399,#f2e8af,7726,116.4547,24.4069,China,"Guangdong, Fujian","Dapu (大埔县); most of Fengshun (丰顺县) (also Mei (梅县), Fujian, Jiaoling (蕉岭县), Meizhou)",
,1051,#e6cba2,4485,117.2254,24.4,China,Fujian,"Pinghe (平和县); Nanjing (南靖县) (also Dongshan (东山县), Zhao'an (诏安县))",
,1024,#e5e8a6,3190,102.9018,24.3767,China,Yunnan,"Huaning (华宁县) (also Jiangchuan (江川县), Tonghai, Chengjiang (澄江县), Kunming (昆明市))",
,1455,#f5799e,152,109.442,24.3678,China,广西壮族自治区,柳州市城中区: 静兰街道、河东街道、潭中街道、中南街道、城中街道、公园街道; 柳州市柳北区: 长塘镇、锦绣街道、雀儿山街道、解放街道、钢城街道(部分)、胜利街道; 柳州市鱼峰区: 麒麟街道、箭盘山街道、天马街道、洛埠镇(部分)、五里亭街道、荣军街道、驾鹤街道; 柳州市柳南区: 潭西街道(部分),
,1378,#f28cbd,264,109.336,24.3643,China,Guangxi,central Liuzhou (also Liujiang (柳江县)),
,1054,#e6e0ae,4993,115.2052,24.3442,China,"Guangdong, Jiangxi","Lungchuan (龙川县); Heping (和平县) (also Dongyuan (东源县), Jiangxi)",
,1490,#f6aacc,5010,109.7761,24.3353,China,Guangxi,Luzhai (鹿寨县); Xiangzhou (象州县) (also Liujiang (柳江县)),
,1443,#f3fac4,8265,99.8559,24.2873,China,Yunnan,Yun (云县); Yongde (永德县); most of Fengqing (凤庆县),
,1249,#eddb75,1022,115.9347,24.2223,China,Guangdong,southern part of Xingning (兴宁市); western part of Mei (梅县) (also Meizhou),
,1087,#e7d298,5100,113.3459,24.2034,China,Guangdong,Yingde (英德市) (also Fogang (佛冈县)),
,1478,#f5d090,2005,117.6779,24.1781,China,Fujian,Zhangpu (漳浦县) (also Longhai (龙海市)),
,911,#dfd9b0,8373,114.4192,24.1758,China,"Guangdong, Jiangxi",most of Dongyuan (东源县); Lianping (连平县); Wengyuan (翁源县); Xinfeng (新丰县) (also Jiangxi),
,1041,#e6aebb,8422,110.7489,24.1498,China,Guangxi,"Zhaoping (昭平县); Jinxiu Yao (金秀瑶族自治县) (also Wuzhou (梧州市), Zhongshan (钟山县), He)",
,679,#cbcfd3,8200,103.6909,24.1288,China,Yunnan,most of Qiubei (丘北县); Mile (弥勒县) (also Kaiyuan (开远市)),
,612,#c3c5da,6352,107.9249,24.0971,China,Guangxi,Du’an Yao (都安瑶族自治县); Dahua Yao (大化瑶族自治县) (also Bama Yao (巴马瑶族自治县)),
,398,#adacdf,7820,106.5516,24.0297,China,"Guangxi, Yunnan","Baise (百色市); Lingyun (凌云县); most of Tianyang (田阳县) (also Tianlin (田林县), Yunnan)",
,1363,#f1aea4,4511,112.0374,23.9916,China,"Guangdong, Guangxi",Huaiji (怀集县); southeastern part of He (also Fengkai (封开县)),
,582,#c0b0e8,6088,109.007,23.952,China,Guangxi,central Laibin; most of Xincheng (忻城县); most of Liujiang (柳江县) (also Heshan (合山市)),
,1392,#f2cc93,1916,116.829,23.8503,China,"Guangdong, Fujian",Raoping (饶平县); northern half of Chaozhou (also Fujian),
,1251,#ede19c,3222,115.6806,23.828,China,Guangdong,"Wuhua (五华县) (also Mei (梅县), Xingning (兴宁市))",
,1427,#f3cd8c,1286,117.2452,23.819,China,"Fujian, Guangdong",most of Zhao'an (诏安县); central Dongshan (东山县) (also Guangdong),
,1039,#e6ad81,3288,113.0767,23.8174,China,Guangdong,most of Qingxin (清新县); most of Fogang (佛冈县) (also Qingcheng (清城区)),
,513,#b9b9dd,9972,105.3478,23.7966,China,"Yunnan, Guangxi, Hà Giang","most of Guangnan (广南县); Funing (富宁县) (also Guangxi, Hà Giang)",
,1170,#eb7e57,194,113.0658,23.7196,China,广东省,清远市清城区: 东城街道、洲心街道、凤城街道; 清远市清新区: 太和镇,
,1142,#e9cf88,1183,116.2044,23.7118,China,Guangdong,southwestern part of Fengshun (丰顺县); most of Jiedong (揭东县),
,1101,#e8e5be,9476,99.5807,23.708,China,"Yunnan, Shan (North)","Gengma Dai and Va (耿马傣族佤族自治县); Zhenkang (镇康县); Lincang; Shuangjiang Lahu, Va, Blang and Dai (双江拉祜族佤族布朗族傣族自治县) (also Shan (North))",
,951,#e1e2c5,6369,102.722,23.7023,China,Yunnan,Jianshui (建水县); Shiping (石屏县) (also Kaiyuan (开远市)),
,1124,#e9a5a0,3247,111.2917,23.6986,China,"Guangxi, Guangdong","most of Cangwu (苍梧县) (also Wuzhou (梧州市), Guangdong)",
,873,#ddc372,603,114.6543,23.6883,China,Guangdong,Yuancheng (源城区); southern small part of Dongyuan (东源县); northeastern small part of Boluo (博罗县),
,1080,#e7c69b,3499,113.9356,23.6833,China,Guangdong,Longmen (龙门县); Conghua (从化市),
,1285,#eec975,498,116.6199,23.6781,China,Guangdong,part of central Chaozhou; Chaonan (潮南区) (also Shantou (汕头市)),
,1499,#f79b9e,1816,110.359,23.6419,China,Guangxi,most of Pingnan (平南县) (also Guiping (桂平市)),
,530,#bbb6d2,6154,104.185,23.6321,China,Yunnan,Yanshan (砚山县); most of Wenshan (文山县) (also Qiubei (丘北县)),
,963,#e29f95,3251,112.5217,23.5914,China,Guangdong,Guangning (广宁县); Sihui (四会市) (also Foshan (佛山市)),
,822,#daa2e7,3541,109.4701,23.5696,China,Guangxi,eastern half of Laibin; Wuxuan (武宣县) (also Guigang (贵港市)),
,297,#a0a5ee,5188,107.3288,23.5663,China,Guangxi,"Tiandong (田东县); Pingguo (平果县) (also Tianyang (田阳县), Chongzuo (崇左市))",
,1135,#e9bf6c,265,116.3468,23.5187,China,Guangdong,Rongcheng (榕城区); northwestern small part of Chaoyang (潮阳区) (also Jiedong (揭东县)),
,1331,#f0ce82,1284,115.9406,23.4996,China,Guangdong,"Jiexi (揭西县) (also Jiedong (揭东县), Puning (普宁市))",
,1561,#fac752,342,116.603,23.4944,China,广东省,潮州市潮安区: 彩塘镇、浮洋镇、沙溪镇、东凤镇、庵埠镇、江东镇、龙湖镇; 揭阳市榕城区: 地都镇; 汕头市金平区: 鮀莲街道(部分)、鮀江街道; 汕头市潮阳区: 关埠镇(部分),
,1150,#e9e9cc,22794,100.8714,23.4686,China,"Yunnan, Phongsaly","Jinggu Dai and Yi (景谷傣族彝族自治县) (also Jingdong Yi (景东彝族自治县), Zhenyuan Yi, Hani and Lahu (镇沅彝族哈尼族拉祜族自治县), Simao (思茅区), Puer, Jiangcheng Hani and Yi (江城哈尼族彝族自治县), Phongsaly)",
,1420,#f3ba64,338,116.8525,23.4641,China,Guangdong,most of Chenghai (澄海区); southern small part of Raoping (饶平县) (also Shantou),
,1214,#ec9074,484,113.3339,23.4461,China,Guangdong,northeastern half of Huaxian; northern small part of Guangzhou,
,631,#c5c6ad,1998,103.4071,23.4299,China,Yunnan,most of Mengzi (蒙自县); northern half of Gejiu (个旧市) (also Kaiyuan (开远市)),
,463,#b4a2e7,4712,108.2581,23.4219,China,Guangxi,"most of Wuming (武鸣县); Mashan (马山县) (also Binyang (宾阳县), Yongning (邕宁区))",
,1088,#e7d59c,5876,114.9324,23.4196,China,Guangdong,"Zijin (紫金县); northeastern half of Huidong (惠东县) (also Boluo (博罗县), Huiyang (惠阳区))",
